epoch,train_loss,val_loss,train_acc_action,train_acc_status,val_acc_action,val_acc_status,learning_rate
1,1.7122360467910767,1.5772565603256226,0.40384615384615385,0.5961538461538461,0.21428571428571427,0.8571428571428571,0.0004
2,1.5596662759780884,1.632110595703125,0.3269230769230769,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.00039990131207314633
3,1.5550786256790161,1.4727071523666382,0.36538461538461536,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.00039960534568565434
4,1.5752082467079163,1.5014287233352661,0.36538461538461536,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.00039911239292061604
5,1.5229787826538086,1.4802464246749878,0.46153846153846156,0.8269230769230769,0.5,0.8571428571428571,0.00039842294026289565
6,1.5000860095024109,1.5254157781600952,0.40384615384615385,0.8269230769230769,0.2857142857142857,0.8571428571428571,0.0003975376681190276
7,1.5102048516273499,1.4663870334625244,0.34615384615384615,0.8269230769230769,0.5,0.8571428571428571,0.0003964574501457378
8,1.4584079384803772,1.403259038925171,0.46153846153846156,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.00039518335238774953
9,1.5518962740898132,1.3987500667572021,0.40384615384615385,0.8269230769230769,0.5714285714285714,0.8571428571428571,0.00039371663222572626
10,1.4248737692832947,1.4801143407821655,0.5576923076923077,0.8269230769230769,0.6428571428571429,0.8571428571428571,0.0003920587371353887
11,1.4294973015785217,1.3933460712432861,0.5769230769230769,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0003902113032590308
12,1.4388582706451416,1.4638386964797974,0.5,0.8269230769230769,0.5714285714285714,0.8571428571428571,0.0003881761537908452
13,1.3138055801391602,1.309108853340149,0.5,0.8269230769230769,0.7142857142857143,0.8571428571428571,0.0003859552971776504
14,1.3427475690841675,1.4475454092025757,0.5769230769230769,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0003835509251367963
15,1.1643475890159607,1.3881152868270874,0.6538461538461539,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.000380965410493204
16,1.2036263942718506,1.2377294301986694,0.5384615384615384,0.8269230769230769,0.5714285714285714,0.8571428571428571,0.0003782013048376737
17,1.2240867018699646,1.4937646389007568,0.6153846153846154,0.8269230769230769,0.5,0.8571428571428571,0.00037526133600877283
18,1.1525968313217163,1.4995172023773193,0.6346153846153846,0.8461538461538461,0.5,0.8571428571428571,0.0003721484054007889
19,1.141378402709961,1.5615720748901367,0.5961538461538461,0.8269230769230769,0.5,0.8571428571428571,0.0003688655851004032
20,1.2051571607589722,1.2920788526535034,0.5384615384615384,0.9230769230769231,0.6428571428571429,0.8571428571428571,0.00036541611485491255
21,1.3215570449829102,1.5067470073699951,0.5384615384615384,0.9423076923076923,0.35714285714285715,0.8571428571428571,0.0003618033988749897
22,1.2158300280570984,1.06215500831604,0.5576923076923077,0.9423076923076923,0.7857142857142857,0.8571428571428571,0.00035803100247513823
23,1.0892172455787659,1.4775441884994507,0.6153846153846154,0.8846153846153846,0.5,0.8571428571428571,0.000354102648555158
24,1.1034308671951294,1.3551896810531616,0.6346153846153846,0.9423076923076923,0.5,0.8571428571428571,0.0003500222139260921
25,1.077604055404663,1.2300344705581665,0.6923076923076923,0.9038461538461539,0.7857142857142857,0.8571428571428571,0.00034579372548428246
26,1.1290662288665771,1.3368695974349976,0.5769230769230769,0.8846153846153846,0.7142857142857143,0.8571428571428571,0.0003414213562373096
27,1.1273011565208435,0.8551983833312988,0.6538461538461539,0.9615384615384616,0.7857142857142857,0.9285714285714286,0.00033690942118573785
28,1.0740420818328857,1.0628001689910889,0.6346153846153846,0.9230769230769231,0.7142857142857143,0.8571428571428571,0.0003322623730647305
29,1.267703652381897,0.9989428520202637,0.5576923076923077,0.9038461538461539,0.7142857142857143,0.9285714285714286,0.00032748479794973803
30,0.9989386200904846,1.5341167449951172,0.5961538461538461,0.9615384615384616,0.5,0.7857142857142857,0.00032258141073059543
31,1.1705008149147034,1.338670015335083,0.5192307692307693,0.9423076923076923,0.5714285714285714,0.8571428571428571,0.0003175570504584948
32,0.9712758660316467,0.9369860887527466,0.6538461538461539,0.9423076923076923,0.5714285714285714,0.9285714285714286,0.0003124166755704263
33,0.9708141386508942,1.0107090473175049,0.6923076923076923,0.9038461538461539,0.7142857142857143,0.9285714285714286,0.0003071653589957995
34,1.0406014919281006,1.2790855169296265,0.6538461538461539,0.9615384615384616,0.5,0.8571428571428571,0.00030180828315007444
35,0.9634386897087097,1.32503342628479,0.6153846153846154,0.9807692307692307,0.5714285714285714,0.8571428571428571,0.0002963507348203432
36,0.9271543920040131,1.4906578063964844,0.6730769230769231,0.9807692307692307,0.6428571428571429,0.8571428571428571,0.00029079809994790953
37,1.0251607298851013,0.9050483703613281,0.7115384615384616,0.9230769230769231,0.7142857142857143,0.9285714285714286,0.00028515585831301473
38,1.0468359589576721,1.29081130027771,0.6538461538461539,0.9807692307692307,0.6428571428571429,0.8571428571428571,0.0002794295781269563
39,0.9349730610847473,0.9789667129516602,0.6730769230769231,0.9230769230769231,0.7142857142857143,0.9285714285714286,0.0002736249105369358
40,0.8333222568035126,1.0234004259109497,0.7115384615384616,0.9807692307692307,0.6428571428571429,0.9285714285714286,0.0002677475840490585
