epoch,train_loss,val_loss,train_acc_action,train_acc_status,val_acc_action,val_acc_status,learning_rate
1,1.7688099145889282,1.7392032146453857,0.3076923076923077,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
2,1.753735899925232,1.7270913124084473,0.3076923076923077,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
3,1.7432698607444763,1.713600754737854,0.3269230769230769,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
4,1.7220773100852966,1.70011305809021,0.34615384615384615,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
5,1.7069299817085266,1.687296748161316,0.36538461538461536,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
6,1.6779469847679138,1.6663650274276733,0.38461538461538464,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
7,1.66377854347229,1.6473667621612549,0.4423076923076923,0.8269230769230769,0.07142857142857142,0.8571428571428571,0.0004
8,1.613192856311798,1.622061848640442,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
9,1.5877901315689087,1.6163384914398193,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
10,1.5286527872085571,1.5705986022949219,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
11,1.5464988946914673,1.6065202951431274,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
12,1.5787062048912048,1.5553629398345947,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
13,1.569638431072235,1.616716980934143,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
14,1.5568865537643433,1.5722851753234863,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
15,1.5279004573822021,1.5399953126907349,0.36538461538461536,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
16,1.4706246852874756,1.5423672199249268,0.36538461538461536,0.8269230769230769,0.2857142857142857,0.8571428571428571,0.0004
17,1.4966131448745728,1.5304796695709229,0.36538461538461536,0.8269230769230769,0.2857142857142857,0.8571428571428571,0.0004
18,1.5257652401924133,1.4829747676849365,0.34615384615384615,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
19,1.4310895204544067,1.5193119049072266,0.40384615384615385,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
20,1.5357489585876465,1.4960960149765015,0.4423076923076923,0.8269230769230769,0.2857142857142857,0.8571428571428571,0.0004
