epoch,train_loss,test_loss,train_acc_action,test_acc_action,train_acc_status,test_acc_status,learning_rate,epoch_time
1,1.8961536884307861,1.7507777214050293,30.76923076923077,42.857142857142854,23.076923076923077,35.714285714285715,0.00039990131207314633,0.8887233734130859
2,1.7799887657165527,1.760000228881836,38.46153846153846,35.714285714285715,55.76923076923077,85.71428571428571,0.00039960534568565434,0.6162614822387695
3,1.733420968055725,1.701051950454712,46.15384615384615,50.0,63.46153846153846,85.71428571428571,0.00039911239292061604,0.6165704727172852
4,1.746605634689331,1.7175729274749756,38.46153846153846,42.857142857142854,67.3076923076923,85.71428571428571,0.00039842294026289565,0.6129159927368164
5,1.739492118358612,1.6671791076660156,38.46153846153846,42.857142857142854,82.6923076923077,85.71428571428571,0.0003975376681190276,0.6202654838562012
6,1.7174317240715027,1.6135671138763428,36.53846153846154,57.142857142857146,82.6923076923077,85.71428571428571,0.0003964574501457378,0.6138792037963867
7,1.6921817064285278,1.6143040657043457,40.38461538461539,50.0,80.76923076923077,85.71428571428571,0.00039518335238774953,0.6146965026855469
8,1.6306023597717285,1.6272926330566406,44.23076923076923,50.0,80.76923076923077,85.71428571428571,0.00039371663222572626,0.6209609508514404
9,1.6223355531692505,1.7194750308990479,51.92307692307692,57.142857142857146,82.6923076923077,85.71428571428571,0.0003920587371353887,0.6141526699066162
10,1.6284260153770447,1.5542452335357666,40.38461538461539,85.71428571428571,80.76923076923077,85.71428571428571,0.0003902113032590308,0.6183910369873047
11,1.6737735271453857,1.6379120349884033,40.38461538461539,42.857142857142854,82.6923076923077,85.71428571428571,0.0003881761537908452,0.6321821212768555
12,1.6579520106315613,1.550463318824768,48.07692307692308,57.142857142857146,82.6923076923077,85.71428571428571,0.0003859552971776504,0.6160852909088135
13,1.6162680983543396,1.5329370498657227,48.07692307692308,64.28571428571429,84.61538461538461,85.71428571428571,0.0003835509251367963,0.614506721496582
14,1.6982558965682983,1.4716544151306152,36.53846153846154,64.28571428571429,82.6923076923077,85.71428571428571,0.000380965410493204,0.6141908168792725
15,1.5969700813293457,1.461472988128662,46.15384615384615,78.57142857142857,80.76923076923077,85.71428571428571,0.0003782013048376737,0.6163067817687988
16,1.5563424229621887,1.452094554901123,46.15384615384615,78.57142857142857,82.6923076923077,85.71428571428571,0.00037526133600877283,0.6194078922271729
17,1.5198243856430054,1.4082685708999634,50.0,64.28571428571429,82.6923076923077,85.71428571428571,0.0003721484054007889,0.6137237548828125
18,1.5138063430786133,1.3829259872436523,51.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,0.0003688655851004032,0.6166210174560547
19,1.567920446395874,1.364364743232727,57.69230769230769,85.71428571428571,82.6923076923077,85.71428571428571,0.00036541611485491255,0.61515212059021
20,1.4279374480247498,1.405304193496704,67.3076923076923,64.28571428571429,80.76923076923077,85.71428571428571,0.0003618033988749897,0.6120612621307373
21,1.5342568159103394,1.2829301357269287,51.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,0.00035803100247513823,0.6141684055328369
22,1.404041826725006,1.2610132694244385,67.3076923076923,78.57142857142857,82.6923076923077,85.71428571428571,0.000354102648555158,0.6081740856170654
23,1.4192895889282227,1.1398452520370483,53.84615384615385,85.71428571428571,82.6923076923077,85.71428571428571,0.0003500222139260921,0.6143434047698975
24,1.5079774856567383,1.4049110412597656,59.61538461538461,64.28571428571429,82.6923076923077,85.71428571428571,0.00034579372548428246,0.6091148853302002
25,1.3701622486114502,1.2389771938323975,69.23076923076923,64.28571428571429,80.76923076923077,85.71428571428571,0.0003414213562373096,0.6140353679656982
26,1.452193558216095,1.4109103679656982,67.3076923076923,50.0,82.6923076923077,85.71428571428571,0.00033690942118573785,0.6146507263183594
27,1.4064993262290955,1.459852695465088,63.46153846153846,50.0,80.76923076923077,85.71428571428571,0.0003322623730647305,0.6119868755340576
28,1.3986514210700989,1.035642147064209,59.61538461538461,78.57142857142857,82.6923076923077,85.71428571428571,0.00032748479794973803,0.6125838756561279
29,1.352691113948822,1.1529403924942017,71.15384615384616,71.42857142857143,82.6923076923077,85.71428571428571,0.00032258141073059543,0.6159396171569824
30,1.421015977859497,1.2156695127487183,61.53846153846154,64.28571428571429,82.6923076923077,85.71428571428571,0.0003175570504584948,0.6130456924438477
31,1.345739483833313,0.9162348508834839,67.3076923076923,85.71428571428571,82.6923076923077,85.71428571428571,0.0003124166755704263,0.6100161075592041
32,1.4103074073791504,1.0849212408065796,55.76923076923077,78.57142857142857,82.6923076923077,85.71428571428571,0.0003071653589957995,0.6091117858886719
33,1.307064414024353,1.2158199548721313,71.15384615384616,64.28571428571429,82.6923076923077,85.71428571428571,0.00030180828315007444,0.6116924285888672
34,1.4116557836532593,1.343827486038208,61.53846153846154,64.28571428571429,82.6923076923077,85.71428571428571,0.0002963507348203432,0.608797550201416
35,1.3358996510505676,1.3128137588500977,69.23076923076923,64.28571428571429,82.6923076923077,85.71428571428571,0.00029079809994790953,0.6123220920562744
36,1.2880368828773499,1.1938128471374512,63.46153846153846,78.57142857142857,82.6923076923077,85.71428571428571,0.00028515585831301473,0.6159665584564209
37,1.233151912689209,1.206372857093811,75.0,71.42857142857143,82.6923076923077,85.71428571428571,0.0002794295781269563,0.6117749214172363
38,1.2998298406600952,1.3323078155517578,71.15384615384616,64.28571428571429,82.6923076923077,85.71428571428571,0.0002736249105369358,0.6170899868011475
39,1.24048513174057,1.5044710636138916,71.15384615384616,57.142857142857146,82.6923076923077,85.71428571428571,0.0002677475840490585,0.6108756065368652
40,1.2514175772666931,1.158327341079712,63.46153846153846,78.57142857142857,82.6923076923077,85.71428571428571,0.0002618033988749897,0.6187922954559326
41,1.283102035522461,1.3423031568527222,75.0,71.42857142857143,82.6923076923077,85.71428571428571,0.0002557982212078461,0.6167941093444824
42,1.2916632890701294,1.2088258266448975,61.53846153846154,71.42857142857143,82.6923076923077,85.71428571428571,0.00024973797743297113,0.6124446392059326
43,1.1913105845451355,1.0497183799743652,80.76923076923077,78.57142857142857,82.6923076923077,85.71428571428571,0.00024362864827930873,0.6198046207427979
44,1.217456042766571,1.2819459438323975,76.92307692307692,64.28571428571429,82.6923076923077,85.71428571428571,0.00023747626291714514,0.6160593032836914
45,1.15821772813797,1.6019055843353271,71.15384615384616,50.0,82.6923076923077,85.71428571428571,0.00023128689300804637,0.6155362129211426
46,1.172549068927765,1.1603294610977173,76.92307692307692,50.0,82.6923076923077,85.71428571428571,0.00022506664671286108,0.6100494861602783
47,1.1202915906906128,1.3607858419418335,76.92307692307692,57.142857142857146,82.6923076923077,85.71428571428571,0.00021882166266370303,0.6138877868652344
48,1.14259934425354,1.4608960151672363,71.15384615384616,50.0,82.6923076923077,85.71428571428571,0.00021255810390586287,0.618497371673584
49,1.2058980464935303,1.164222240447998,69.23076923076923,57.142857142857146,82.6923076923077,85.71428571428571,0.00020628215181562584,0.6145591735839844
50,1.3067521452903748,1.3269908428192139,63.46153846153846,71.42857142857143,82.6923076923077,85.71428571428571,0.00020000000000000017,0.6121504306793213
51,1.0628153085708618,1.3311597108840942,78.84615384615384,64.28571428571429,82.6923076923077,85.71428571428571,0.0001937178481843745,0.6152257919311523
52,1.2804753184318542,1.3263959884643555,71.15384615384616,57.142857142857146,80.76923076923077,85.71428571428571,0.00018744189609413747,0.6062228679656982
53,1.209360122680664,1.09537672996521,73.07692307692308,78.57142857142857,82.6923076923077,85.71428571428571,0.00018117833733629726,0.6132514476776123
54,1.1184425354003906,1.582782506942749,65.38461538461539,50.0,82.6923076923077,85.71428571428571,0.0001749333532871393,0.611945390701294
55,1.3060212135314941,1.0287086963653564,69.23076923076923,71.42857142857143,82.6923076923077,85.71428571428571,0.00016871310699195395,0.6109752655029297
56,1.3948496580123901,1.166835904121399,69.23076923076923,64.28571428571429,82.6923076923077,85.71428571428571,0.0001625237370828552,0.6139953136444092
57,1.1786912679672241,1.1634986400604248,71.15384615384616,64.28571428571429,82.6923076923077,85.71428571428571,0.00015637135172069167,0.6292662620544434
58,1.2823070287704468,1.569838523864746,69.23076923076923,57.142857142857146,82.6923076923077,85.71428571428571,0.00015026202256702916,0.6162407398223877
59,1.2229763269424438,1.1465930938720703,69.23076923076923,78.57142857142857,82.6923076923077,85.71428571428571,0.0001442017787921543,0.6207089424133301
60,1.2995902299880981,1.1507760286331177,71.15384615384616,71.42857142857143,82.6923076923077,85.71428571428571,0.0001381966011250107,0.6160411834716797
61,1.0852997303009033,1.0490485429763794,75.0,71.42857142857143,82.6923076923077,85.71428571428571,0.00013225241595094187,0.6142270565032959
62,1.0675065517425537,1.4226624965667725,69.23076923076923,57.142857142857146,82.6923076923077,85.71428571428571,0.0001263750894630646,0.6101937294006348
63,1.0988345742225647,1.3075617551803589,75.0,64.28571428571429,82.6923076923077,85.71428571428571,0.00012057042187304399,0.613501787185669
64,1.1993097066879272,1.2342007160186768,69.23076923076923,42.857142857142854,82.6923076923077,85.71428571428571,0.00011484414168698559,0.6107785701751709
65,1.0983928442001343,1.3379838466644287,76.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,0.00010920190005209077,0.6128778457641602
66,1.0639294385910034,0.8665897846221924,73.07692307692308,85.71428571428571,82.6923076923077,85.71428571428571,0.00010364926517965704,0.6117908954620361
67,1.3245529532432556,1.1048423051834106,76.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,9.819171684992585e-05,0.6111173629760742
68,1.2584788799285889,0.9157891869544983,65.38461538461539,78.57142857142857,82.6923076923077,85.71428571428571,9.283464100420074e-05,0.6077263355255127
69,1.0442845225334167,1.0750162601470947,78.84615384615384,64.28571428571429,82.6923076923077,85.71428571428571,8.758332442957398e-05,0.6188907623291016
70,1.0949499607086182,1.5303425788879395,75.0,42.857142857142854,82.6923076923077,85.71428571428571,8.24429495415055e-05,0.6192431449890137
71,1.3055750131607056,0.9872031211853027,76.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,7.741858926940478e-05,0.6186840534210205
72,1.011280745267868,0.9628273248672485,82.6923076923077,71.42857142857143,82.6923076923077,85.71428571428571,7.251520205026215e-05,0.6122245788574219
73,0.9741726815700531,1.2241125106811523,78.84615384615384,64.28571428571429,82.6923076923077,85.71428571428571,6.773762693526975e-05,0.6188638210296631
74,1.1400936245918274,1.0672509670257568,75.0,64.28571428571429,82.6923076923077,85.71428571428571,6.309057881426234e-05,0.6098318099975586
75,1.1648509502410889,0.9178420305252075,75.0,78.57142857142857,82.6923076923077,85.71428571428571,5.857864376269059e-05,0.6155390739440918
76,1.1285855770111084,1.395876407623291,71.15384615384616,42.857142857142854,82.6923076923077,85.71428571428571,5.420627451571781e-05,0.6169719696044922
77,1.1629533171653748,1.289414405822754,75.0,71.42857142857143,82.6923076923077,85.71428571428571,4.9977786073908174e-05,0.6074495315551758
78,1.1583513021469116,1.3475310802459717,75.0,57.142857142857146,82.6923076923077,85.71428571428571,4.5897351444842234e-05,0.61366868019104
79,1.105153203010559,1.2619181871414185,78.84615384615384,64.28571428571429,82.6923076923077,85.71428571428571,4.1968997524861976e-05,0.6078715324401855
80,1.165480136871338,0.8858876824378967,75.0,78.57142857142857,82.6923076923077,85.71428571428571,3.8196601125010586e-05,0.6148407459259033
81,1.3189260959625244,1.248258113861084,75.0,64.28571428571429,82.6923076923077,85.71428571428571,3.458388514508772e-05,0.6110246181488037
82,1.2140816450119019,0.9764993190765381,69.23076923076923,71.42857142857143,82.6923076923077,85.71428571428571,3.113441489959707e-05,0.6078193187713623
83,1.0764563083648682,0.966741681098938,76.92307692307692,78.57142857142857,82.6923076923077,85.71428571428571,2.7851594599211286e-05,0.6114892959594727
84,1.1229282021522522,1.0930570363998413,76.92307692307692,78.57142857142857,82.6923076923077,85.71428571428571,2.4738663991227316e-05,0.6074392795562744
85,1.1306004524230957,0.9026066064834595,71.15384615384616,71.42857142857143,82.6923076923077,85.71428571428571,2.179869516232647e-05,0.6155269145965576
86,1.1538125872612,1.0935932397842407,76.92307692307692,78.57142857142857,82.6923076923077,85.71428571428571,1.9034589506796152e-05,0.6114811897277832
87,1.149842381477356,1.060805082321167,76.92307692307692,71.42857142857143,82.6923076923077,85.71428571428571,1.6449074863203837e-05,0.6166765689849854
