epoch,train_loss,test_loss,train_acc_action,test_acc_action,train_acc_status,test_acc_status,learning_rate,epoch_time
1,1.8714280128479004,1.7739291191101074,36.53846153846154,42.857142857142854,23.076923076923077,14.285714285714286,0.00039990131207314633,0.8737354278564453
2,1.7636269330978394,1.8225980997085571,48.07692307692308,28.571428571428573,38.46153846153846,64.28571428571429,0.00039960534568565434,0.5948421955108643
3,1.714000165462494,1.6879370212554932,48.07692307692308,42.857142857142854,59.61538461538461,85.71428571428571,0.00039911239292061604,0.586662769317627
4,1.7150522470474243,1.7600852251052856,44.23076923076923,21.428571428571427,61.53846153846154,85.71428571428571,0.00039842294026289565,0.5959482192993164
5,1.7293553352355957,1.6459059715270996,38.46153846153846,42.857142857142854,75.0,78.57142857142857,0.0003975376681190276,0.591998815536499
6,1.6955960988998413,1.5851843357086182,38.46153846153846,42.857142857142854,76.92307692307692,85.71428571428571,0.0003964574501457378,0.5973784923553467
7,1.6527475118637085,1.5988354682922363,50.0,42.857142857142854,78.84615384615384,85.71428571428571,0.00039518335238774953,0.5867719650268555
8,1.611440122127533,1.6567692756652832,46.15384615384615,28.571428571428573,80.76923076923077,85.71428571428571,0.00039371663222572626,0.5890803337097168
9,1.6176370978355408,1.7184312343597412,50.0,28.571428571428573,78.84615384615384,85.71428571428571,0.0003920587371353887,0.599729061126709
10,1.6025511622428894,1.581566333770752,57.69230769230769,42.857142857142854,76.92307692307692,85.71428571428571,0.0003902113032590308,0.5969140529632568
11,1.582318127155304,1.6887567043304443,48.07692307692308,35.714285714285715,80.76923076923077,85.71428571428571,0.0003881761537908452,0.5888495445251465
12,1.579537570476532,1.554498553276062,48.07692307692308,50.0,76.92307692307692,85.71428571428571,0.0003859552971776504,0.59116530418396
13,1.5795785188674927,1.4917765855789185,51.92307692307692,57.142857142857146,84.61538461538461,85.71428571428571,0.0003835509251367963,0.5914044380187988
14,1.6831772327423096,1.4661595821380615,44.23076923076923,57.142857142857146,82.6923076923077,85.71428571428571,0.000380965410493204,0.5892553329467773
15,1.5266839265823364,1.3690656423568726,57.69230769230769,64.28571428571429,82.6923076923077,85.71428571428571,0.0003782013048376737,0.5933504104614258
16,1.424052357673645,1.416963815689087,65.38461538461539,64.28571428571429,80.76923076923077,85.71428571428571,0.00037526133600877283,0.5954892635345459
17,1.448621392250061,1.46761155128479,61.53846153846154,57.142857142857146,82.6923076923077,85.71428571428571,0.0003721484054007889,0.5910599231719971
18,1.4860087633132935,1.449275255203247,61.53846153846154,57.142857142857146,82.6923076923077,85.71428571428571,0.0003688655851004032,0.6012511253356934
19,1.5177759528160095,1.2655526399612427,55.76923076923077,85.71428571428571,82.6923076923077,85.71428571428571,0.00036541611485491255,0.5905101299285889
20,1.4149355292320251,1.385075330734253,61.53846153846154,42.857142857142854,82.6923076923077,85.71428571428571,0.0003618033988749897,0.596677303314209
21,1.4374111890792847,1.3588051795959473,59.61538461538461,57.142857142857146,82.6923076923077,85.71428571428571,0.00035803100247513823,0.5892510414123535
22,1.3548012971878052,1.396930456161499,67.3076923076923,42.857142857142854,82.6923076923077,85.71428571428571,0.000354102648555158,0.59171462059021
23,1.3558106422424316,1.184192180633545,59.61538461538461,71.42857142857143,80.76923076923077,85.71428571428571,0.0003500222139260921,0.5917236804962158
24,1.5474534630775452,1.5191856622695923,51.92307692307692,35.714285714285715,78.84615384615384,85.71428571428571,0.00034579372548428246,0.5926482677459717
25,1.3906805515289307,1.3994988203048706,61.53846153846154,57.142857142857146,80.76923076923077,85.71428571428571,0.0003414213562373096,0.5899810791015625
26,1.4842575788497925,1.5833609104156494,55.76923076923077,42.857142857142854,82.6923076923077,85.71428571428571,0.00033690942118573785,0.6066863536834717
27,1.3889132738113403,1.4949524402618408,63.46153846153846,57.142857142857146,84.61538461538461,85.71428571428571,0.0003322623730647305,0.6050405502319336
28,1.3976399898529053,1.2786426544189453,57.69230769230769,71.42857142857143,82.6923076923077,85.71428571428571,0.00032748479794973803,0.5938782691955566
29,1.4484471082687378,1.3312314748764038,51.92307692307692,57.142857142857146,82.6923076923077,85.71428571428571,0.00032258141073059543,0.5911877155303955
30,1.382960855960846,1.389687418937683,65.38461538461539,57.142857142857146,82.6923076923077,85.71428571428571,0.0003175570504584948,0.5871775150299072
31,1.3493821024894714,1.1760438680648804,69.23076923076923,71.42857142857143,82.6923076923077,85.71428571428571,0.0003124166755704263,0.6004748344421387
32,1.3836299777030945,1.2811436653137207,55.76923076923077,57.142857142857146,82.6923076923077,85.71428571428571,0.0003071653589957995,0.5970685482025146
33,1.4266680479049683,1.3053202629089355,63.46153846153846,57.142857142857146,82.6923076923077,85.71428571428571,0.00030180828315007444,0.5981478691101074
34,1.425607144832611,1.3491401672363281,53.84615384615385,50.0,82.6923076923077,85.71428571428571,0.0002963507348203432,0.5983610153198242
35,1.3397956490516663,1.138431429862976,61.53846153846154,71.42857142857143,82.6923076923077,85.71428571428571,0.00029079809994790953,0.5926640033721924
36,1.3516864776611328,1.3818602561950684,63.46153846153846,42.857142857142854,82.6923076923077,85.71428571428571,0.00028515585831301473,0.5943586826324463
37,1.3483282327651978,1.2283134460449219,57.69230769230769,71.42857142857143,82.6923076923077,85.71428571428571,0.0002794295781269563,0.5907480716705322
38,1.2521026134490967,1.140507698059082,67.3076923076923,64.28571428571429,82.6923076923077,85.71428571428571,0.0002736249105369358,0.592238187789917
39,1.3647611737251282,1.1860127449035645,59.61538461538461,64.28571428571429,82.6923076923077,85.71428571428571,0.0002677475840490585,0.5984170436859131
