epoch,train_loss,val_loss,train_acc_action,train_acc_status,val_acc_action,val_acc_status,learning_rate
1,1.833914875984192,1.6144554615020752,0.25,0.4807692307692308,0.35714285714285715,0.8571428571428571,0.0004
2,1.5946786403656006,1.6320515871047974,0.4423076923076923,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
3,1.5454230904579163,1.5231263637542725,0.4230769230769231,0.8269230769230769,0.21428571428571427,0.8571428571428571,0.0004
4,1.5588924288749695,1.4877774715423584,0.5,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
5,1.4577677249908447,1.5004671812057495,0.5961538461538461,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
6,1.5036677122116089,1.4741719961166382,0.4423076923076923,0.8269230769230769,0.7142857142857143,0.8571428571428571,0.0004
7,1.4874891638755798,1.4752038717269897,0.5961538461538461,0.8269230769230769,0.5,0.8571428571428571,0.0004
8,1.4730276465415955,1.4939124584197998,0.4807692307692308,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
9,1.480313241481781,1.550154685974121,0.5192307692307693,0.8269230769230769,0.2857142857142857,0.8571428571428571,0.0004
10,1.3820762634277344,1.4303443431854248,0.5576923076923077,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
11,1.3971137404441833,1.3833541870117188,0.5961538461538461,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
12,1.4030991792678833,1.3427555561065674,0.5769230769230769,0.8269230769230769,0.5714285714285714,0.8571428571428571,0.0004
13,1.430399239063263,1.4045038223266602,0.4807692307692308,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
14,1.4937994480133057,1.5939372777938843,0.5,0.8269230769230769,0.35714285714285715,0.8571428571428571,0.0004
15,1.333065688610077,1.4416022300720215,0.5384615384615384,0.8269230769230769,0.42857142857142855,0.8571428571428571,0.0004
16,1.4028345346450806,1.3850843906402588,0.5576923076923077,0.8269230769230769,0.5714285714285714,0.8571428571428571,0.0004
